item,itemLabel,oeblxml,GND
http://www.wikidata.org/entity/Q60819591,Friedrich Frh. Packený von Kilstädten,P/Packeny-Kilstaedten_Friedrich_1817_1889,1024907716
http://www.wikidata.org/entity/Q60819683,Josef Patsch,P/Patsch_Josef_1786_1847,1025491971
http://www.wikidata.org/entity/Q60819691,János Paulik,P/Paulik_Janos_1866_1939,1025591054
http://www.wikidata.org/entity/Q60819766,Josef Penn,P/Penn_Josef_1835_1914,1025785398
http://www.wikidata.org/entity/Q60819789,Ferdinand Perl von Hildrichsburg,P/Perl-Hildrichsburg_Ferdinand_1825_1893,1025801555
http://www.wikidata.org/entity/Q60819817,Reinhard E. Petermann,P/Petermann_Reinhard-E_1859_1932,1015168744
http://www.wikidata.org/entity/Q60819821,Ante Petravić,P/Petravic_Ante_1874_1941,102587711X
http://www.wikidata.org/entity/Q60819840,Robert Peutlschmid,P/Peutlschmid_Robert_1868_1934,1025885252
http://www.wikidata.org/entity/Q60819848,"Pezzey, August d. Ä.",P/Pezzey_August_1847_1915,1025885465
http://www.wikidata.org/entity/Q60819854,Alois Pfaundler von Sternfeld,P/Pfaundler-Sternfeld_Alois_1765_1847,1025976703
http://www.wikidata.org/entity/Q60819868,"Pfeifer, Josef d. Ä.",P/Pfeifer_Josef_1776_1841,1025979389
http://www.wikidata.org/entity/Q60819888,P. Karl von Pfistermeister,P/Pfistermeister_Karl_1866_1939,1025987578
http://www.wikidata.org/entity/Q60819898,Ludwik Piątkiewicz,P/Piatkiewicz_Ludwik_1801_1876,1025994221
http://www.wikidata.org/entity/Q60819911,Ludwig Frh. von Pielsticker,P/Pielsticker_Ludwig_1824_1900,126629048
http://www.wikidata.org/entity/Q60819919,Adolf Pietschmann,P/Pietschmann_Adolf_1859_1934,1026065496
http://www.wikidata.org/entity/Q60819947,Friedrich Pirckmayer,P/Pirckmayer_Friedrich_1835_1909,1026081246
http://www.wikidata.org/entity/Q60820002,August Frh. Plappart von Leenheer,P/Plappart-Leenheer_August_1836_1907,1026198674
http://www.wikidata.org/entity/Q60820007,Leopold Plaschkes,P/Plaschkes_Leopold_1884_1942,1026198755
http://www.wikidata.org/entity/Q60820072,Alois Pogatscher,P/Pogatscher_Alois_1852_1935,116250488
http://www.wikidata.org/entity/Q60820105,Johann Polek,P/Polek_Johann_1843_1920,102055963
http://www.wikidata.org/entity/Q60820138,Josef Porsch,P/Porsch_Josef_1844_1921,1026532701
http://www.wikidata.org/entity/Q60820154,Samuel Posewitz,P/Posewitz_Samuel_1800_1871,1026546133
http://www.wikidata.org/entity/Q60820169,Emil Frh. von Pott,P/Pott_Emil_1851_1928,1026635314
http://www.wikidata.org/entity/Q60820228,Luigi Prina,P/Prina_Luigi_1773_1833,1026885620
http://www.wikidata.org/entity/Q60820246,Andreas Julius Probstner von Neulublau und Jakubján,P/Probstner-Neulublau-Jakubjan_Andreas-Julius_1830_1911,1026895820
http://www.wikidata.org/entity/Q60820253,Ignaz Josef Procházka,P/Prochaska_Ignaz-Josef_1814_1893,1026905699
http://www.wikidata.org/entity/Q60820300,Wilhelm Pucherna,P/Pucherna_Wilhelm_1854_1936,1027022022
http://www.wikidata.org/entity/Q60820303,Franz Puchmayr,P/Puchmayr_Franz_1877_1947,1027027814
http://www.wikidata.org/entity/Q60820315,Domenico Pulgher,P/Pulgher_Domenico_1837_1917,1027036422
http://www.wikidata.org/entity/Q60820319,Josef Pulkrábek,P/Pulkrabek_Josef_1887_1924,1027037259
http://www.wikidata.org/entity/Q60820329,Matthias Purkarthofer,P/Purkarthofer_Matthias_1827_1893,1027040527
http://www.wikidata.org/entity/Q60820338,Karl Raab von Rabenau,R/Raab-Rabenau_Karl_1849_1903,1027123333
http://www.wikidata.org/entity/Q60820386,Paolo Frh. von Ralli,R/Ralli_Paolo_1845_1907,1027426239
http://www.wikidata.org/entity/Q60820387,Luigi Ramello,R/Ramello_Luigi_1782_1854,1027426670
http://www.wikidata.org/entity/Q60820398,Johann Ev. Ranftl,R/Ranftl_Johann-Ev_1865_1937,1027430449
http://www.wikidata.org/entity/Q60820507,Josef Frh. Reinhart von Thurnfels und Ferklehen,R/Reinhart-Thurnfels-Ferklehen_Josef_1745_1821,1027646263
http://www.wikidata.org/entity/Q11731727,Józef Łepkowski,L/Lepkowski_Jozef_1826_1894,117640387
http://www.wikidata.org/entity/Q11754638,Leopold Lažanzky von Bukowa,L/Lazansky-Bukowa_Leopold_1808_1860,137313284
http://www.wikidata.org/entity/Q11754663,Leopold Schulz-Strasznicki,S/Schulz-Strassnitzki_Leopold-Karl_1803_1852,104203072
http://www.wikidata.org/entity/Q11684383,Adam Szulisławski,S/Szulislawski_Adam_1865_1911,1051958725
http://www.wikidata.org/entity/Q11717770,Jan Jakub Symonowicz,S/Szymonowicz_Jan-Jakub_1740_1816,1051965020
http://www.wikidata.org/entity/Q11719121,Jan Stur,S/Stur_Jan_1895_1923,1048732819
http://www.wikidata.org/entity/Q11719339,Jan Váňa,V/Vana_Jan_1847_1915,1041811039
http://www.wikidata.org/entity/Q11738348,Kazimierz Stadnicki,S/Stadnicki_Kazimierz_1808_1886,1035579324
http://www.wikidata.org/entity/Q11767554,Marcin Ernst,E/Ernst_Marcin_1869_1930,140129421
http://www.wikidata.org/entity/Q11769390,Marian Gawalewicz,G/Gawalewicz_Marian_1852_1910,123079624
http://www.wikidata.org/entity/Q11785564,Moriz Oppenheim,O/Oppenheim_Moritz_1876_1949,1024814017
http://www.wikidata.org/entity/Q11835272,Roman Rencki,R/Rencki_Roman_1867_1941,102775094X
http://www.wikidata.org/entity/Q11865824,Quido Kocían,K/Kocian_Quido_1874_1928,
http://www.wikidata.org/entity/Q11867073,Josef Plaseller,P/Plaseller_Josef_1812_1877,139212752
http://www.wikidata.org/entity/Q11878456,Emanuel Miřiovský,M/Mirijovsky_Emanuel_1846_1911,1023318857
http://www.wikidata.org/entity/Q11879557,Ervín Špindler,S/Spindler_Ervin_1843_1918,134984498
http://www.wikidata.org/entity/Q11901811,Vincenc Josef Rott,R/Rott_Vincenc-Josef_1813_1890,1028659873
http://www.wikidata.org/entity/Q11908726,Vladimír Polívka,P/Polivka_Vladimir_1896_1948,140183736
http://www.wikidata.org/entity/Q11925879,Vojtěch Ignác Ullmann,U/Ullmann_Ignaz_1822_1897,128395907
http://www.wikidata.org/entity/Q12016880,František Alois Šrom,S/Srom_Frantisek_1825_1899,1035577402
http://www.wikidata.org/entity/Q12017472,František Schmoranz,S/Schmoranz_Frantisek_1845_1892,1019536233
http://www.wikidata.org/entity/Q12017495,František Sokol-Tůma,S/Sokoltuma_Frantisek_1855_1925,
http://www.wikidata.org/entity/Q12017496,František Soukup,S/Soukup_Frantisek_1871_1940,129569496
http://www.wikidata.org/entity/Q12017522,František Sís,S/Sis_Frantisek_1878_1938,
http://www.wikidata.org/entity/Q12017625,František Xaver Marat,M/Marat_Franz_1849_1915,1020703520
http://www.wikidata.org/entity/Q12017723,František Štěpán Kott,K/Kott_Frantisek-Stepan_1825_1915,1018229841
http://www.wikidata.org/entity/Q12018551,Gustav Schmoranz,S/Schmoranz_Gustav_1858_1930,117644684
http://www.wikidata.org/entity/Q12018553,Gustav Schreiner,S/Schreiner_Gustav_1847_1922,1032808500
http://www.wikidata.org/entity/Q12019509,Herbert Masaryk,M/Masaryk_Herbert_1880_1915,1020476559
http://www.wikidata.org/entity/Q12019634,Hieronymus Ferdinand Rudolf von Colloredo-Mannsfeld,M/Mannsfeld_Hieronymus_1842_1881,102046867X
http://www.wikidata.org/entity/Q12021904,Ivan Bohdan Staněk,S/Stanek_Jan_1828_1868,1035656930
http://www.wikidata.org/entity/Q12022496,Jan Erazim Sojka,S/Sojka_Jan-Erazim_1828_1887,
http://www.wikidata.org/entity/Q12022653,Jan Kapras,K/Kapras_Jan_1880_1947,116053925
http://www.wikidata.org/entity/Q12022668,Jan Kaška,K/Kaska_Jan_1810_1869,1013105591
http://www.wikidata.org/entity/Q12022782,Jan Lier,L/Lier_Jan_1852_1917,1019376120
http://www.wikidata.org/entity/Q12023129,Jan Strakatý,S/Strakaty_Jan_1835_1891,
http://www.wikidata.org/entity/Q12023251,Jan Vávra,V/Vavra_Jan_1861_1932,
http://www.wikidata.org/entity/Q12025422,Jiří Pacold,P/Pacold_Jiri_1834_1907,1024907880
http://www.wikidata.org/entity/Q12025769,Johann Ledebur-Wicheln,L/Ledebur-Wicheln_Johann_1842_1903,136583628
http://www.wikidata.org/entity/Q12025781,Johann Schlenz,S/Schlenz_Johann_1867_1939,1030033862
http://www.wikidata.org/entity/Q12026140,Josef Janko,J/Janko_Josef_1869_1947,1012669750
http://www.wikidata.org/entity/Q12026166,Josef Jiří Trassler,T/Trassler_Joseph-Georg_1759_1816,129262358
http://www.wikidata.org/entity/Q12026180,Josef Jüttner,J_4/Juettner_Josef_1775_1848,115866213
http://www.wikidata.org/entity/Q12026180,Josef Jüttner,J/Juettner_Josef_1775_1848,115866213
http://www.wikidata.org/entity/Q12026389,Josef Mařatka,M/Maratka_Josef_1874_1937,119062801
http://www.wikidata.org/entity/Q12026629,Josef Stivín,S/Stivin_Josef_1879_1941,1036796698
http://www.wikidata.org/entity/Q12026733,Josef Vojtěch Sedláček,S/Sedlacek_Josef-Vojtech_1785_1836,1019753803
http://www.wikidata.org/entity/Q12026737,Josef Volf,V/Volf_Josef_1878_1937,117488410
http://www.wikidata.org/entity/Q12026773,Josef Wohanka,W/Wohanka_Josef_1842_1931,
http://www.wikidata.org/entity/Q12028170,Karel Dostál-Lutinov,D/Dostal-Lutinov_Karl_1871_1923,119537982
http://www.wikidata.org/entity/Q12028274,Karel III of Schwarzenberg,S/Schwarzenberg_Karl-Iii_1824_1904,1021821500
http://www.wikidata.org/entity/Q12028375,Karel Ludvík Klusáček,K/Klusacek_Karel-Ladislav_1865_1929,
http://www.wikidata.org/entity/Q12031917,Kuneš Sonntag,S/Sonntag_Kunes_1878_1931,1035313782
http://www.wikidata.org/entity/Q12033156,Lev Winter,W/Winter_Lev_1876_1935,1231575395
http://www.wikidata.org/entity/Q12035450,Maria Pospischil,H/Hirschberg_Marie_1862_1943,116269812
http://www.wikidata.org/entity/Q12036151,Mauriz von Rössler,R/Roessler_Mauriz_1857_1912,1028553323
http://www.wikidata.org/entity/Q12043197,Otakar Srdínko,S/Srdinko_Otakar_1875_1930,1035576988
http://www.wikidata.org/entity/Q12047002,Primus Sobotka,S/Sobotka_Primus_1841_1925,
http://www.wikidata.org/entity/Q12049423,Richard Špaček,S/Spacek_Richard_1864_1925,
http://www.wikidata.org/entity/Q12051569,Seweryn Kniaziołucki,K/Kniaziolucki_Severin_1853_1913,
http://www.wikidata.org/entity/Q12058896,Theodor von Pachmann,P/Pachmann_Theodor_1801_1881,116014482
http://www.wikidata.org/entity/Q12058906,Therese Brunetti,K/Knize_Therese_1782_1864,116776919
http://www.wikidata.org/entity/Q12081055,Janko Barle,B/Barle_Janko_1869_1941,
http://www.wikidata.org/entity/Q12107360,Johann Salzmann,S/Salzmann_Johann_1807_1869,1029108110
http://www.wikidata.org/entity/Q12131963,Volodymyr Navroćkyj,N/Navrockyj_Volodymyr_1847_1882,1024225771
http://www.wikidata.org/entity/Q12146585,Zygmunt Radzimiński,R/Radziminski-Luba_Zygmunt_1843_1928,102732827X
http://www.wikidata.org/entity/Q12271198,Adam Mandrović,M/Mandrovic_Adam_1839_1912,
http://www.wikidata.org/entity/Q12345754,Boldizsár Lángh,L/Langh_Boldizsar_1824_1890,1018265570
http://www.wikidata.org/entity/Q12345947,Béla Jánosi,J/Janosi_Bela_1857_1921,
http://www.wikidata.org/entity/Q12348500,Gyula Walder,W/Walder-Buzsak_Gyula_1872_1924,
http://www.wikidata.org/entity/Q12349128,Ignác Frank,F/Frank_Ignac_1788_1850,119212269
http://www.wikidata.org/entity/Q12350306,Jozef Szentpétery,S/Szentpeteri_Jozsef_1781_1862,1051020123
http://www.wikidata.org/entity/Q12351055,Károly Péterfi,P/Peterfi_Karoly_1790_1873,1025862988
http://www.wikidata.org/entity/Q12352959,Martin Liedemann,L/Liedemann_Martin_1767_1837,
http://www.wikidata.org/entity/Q12357205,Árpád Vida,V/Vida_Arpad_1884_1915,174284365
http://www.wikidata.org/entity/Q12410434,Akiva Yosef Schlesinger,S/Schlesinger_Akiva-Joseph_1837_1922,1030034044
http://www.wikidata.org/entity/Q12411785,Salomon Schiller,S/Schiller_Salomon_1862_1925,1029911517
http://www.wikidata.org/entity/Q12626885,Andrija Fijan,F/Fijan_Andrija_1851_1911,144028360
http://www.wikidata.org/entity/Q12626896,Andrija Palmović,P/Palmovic_Andrija_1847_1882,101545266
http://www.wikidata.org/entity/Q12627086,Ante Kalac,K/Kalac_Ante_1849_1919,1013075706
http://www.wikidata.org/entity/Q12630437,Edo Šen,S/Sen_Edo_1877_1949,143685147
http://www.wikidata.org/entity/Q12631234,Franz Xaver Kleinheinz,K/Kleinheinz_Franz-Xaver_1765_1832,103910719
http://www.wikidata.org/entity/Q12635836,Ludwig Goiginger,G/Goiginger_Ludwig_1863_1931,101136199X
http://www.wikidata.org/entity/Q12636729,Metel Ožegović,O/Ozegovic-Barlabasevec-Bela_Metel_1814_1890,102483753X
http://www.wikidata.org/entity/Q12636969,Milorad Medini,M/Medini_Milorad_1874_1938,1021188581
http://www.wikidata.org/entity/Q12639603,Petar Stanković,S/Stankovich_Pietro-Mattia_1771_1852,1055090282
http://www.wikidata.org/entity/Q12730321,Ilie Măcelar,M/Macelariu_Ilie_1822_1891,128521554
http://www.wikidata.org/entity/Q12731427,Josef Gull,G/Gull_Josef_1820_1899,136154476
http://www.wikidata.org/entity/Q12731433,Josef Klein,K/Klein_Joseph_1862_1927,116228350
http://www.wikidata.org/entity/Q12761861,Ádám Lovich,L/Lovich_Adam_1760_1831,1019575484
http://www.wikidata.org/entity/Q12766041,František Rausch,R/Rausch-Traubenberg_Franz_1743_1816,123902118
http://www.wikidata.org/entity/Q12768737,Július Ladziansky,L/Ladziansky-Ledenyi_Julius_1903_1943,1017573603
http://www.wikidata.org/entity/Q12788508,Ernst Kramer,K/Kramer_Ernst_1854_1907,1018052887
http://www.wikidata.org/entity/Q12789073,Franc Ferk,F/Ferk_Franz_1844_1925,142473979
http://www.wikidata.org/entity/Q12790530,Gustav Gregorin,G/Gregorin_Gustav_1860_1942,1011385716
http://www.wikidata.org/entity/Q12792042,Johann Kopatsch,K/Kopatsch_Johann_1793_1872,1013939085
http://www.wikidata.org/entity/Q12792080,Janez Nepomuk Hradecky,H/Hradeczky_Johann-Nep_1775_1846,1012213285
http://www.wikidata.org/entity/Q12792615,Josef Erben,E/Erben_Josef_1830_1910,14368695X
http://www.wikidata.org/entity/Q12792627,Josef Ornig,O/Ornig_Josef_1859_1925,1024826163
http://www.wikidata.org/entity/Q12792722,Josip Pliverić,P/Pliveric_Josip_1847_1907,
http://www.wikidata.org/entity/Q316524,Alexander von Hessen-Darmstadt,H/Hessen-Rhein_Alexander-Ludwig-Georg-Friedrich-Emil_1823_1888,117760951
http://www.wikidata.org/entity/Q316556,János Arany,A/Arany_Johann_1817_1882,118645536
http://www.wikidata.org/entity/Q325699,Franz Clement,C/Clement_Franz_1780_1842,116543450
http://www.wikidata.org/entity/Q326460,Siegfried Lipiner,L/Lipiner_Siegfried_1856_1911,11906815X
http://www.wikidata.org/entity/Q327593,Ferdinand Bonn,B/Bonn_Ferdinand_1861_1933,116241632
http://www.wikidata.org/entity/Q327926,Maximilian Stadler,S/Stadler_Maximilian_1748_1833,11875243X
http://www.wikidata.org/entity/Q329265,Vavro Šrobár,S/Srobar_Vavro_1867_1950,130059609
http://www.wikidata.org/entity/Q338689,Vilém Mrštík,M/Mrstik_Vilem_1863_1912,118785184
http://www.wikidata.org/entity/Q338768,Antonín Machek,M/Machek_Antonin_1775_1844,137896182
http://www.wikidata.org/entity/Q344349,Josef Pekař,P/Pekar_Josef_1870_1937,119421305
http://www.wikidata.org/entity/Q347292,Adalbert Czerny,C/Czerny_Adalbert_1863_1941,119061201
http://www.wikidata.org/entity/Q349751,Eduard von Engerth,E/Engerth_Eduard_1818_1897,119198797
http://www.wikidata.org/entity/Q350552,Kálmán Mikszáth,M/Mikszath_Kalman_1847_1910,11912369X
http://www.wikidata.org/entity/Q352914,Karel Jaromír Erben,E/Erben_Karl-Jaromir_1811_1870,118682245
http://www.wikidata.org/entity/Q353309,Włodzimierz Tetmajer,T/Tetmajer_Wlodzimierz_1861_1923,119542110
http://www.wikidata.org/entity/Q354498,Adele Schreiber,S/Schreiber-Krieger_Adele_1871_1957,117033774
http://www.wikidata.org/entity/Q355291,Sándor Csoma,K/Koeroesi-Csoma_Sandor_1784_1842,118937782
http://www.wikidata.org/entity/Q355532,Béla Széchenyi,S/Szechenyi-Sarvar-Felsoevidek_Bela_1837_1918,119007525
http://www.wikidata.org/entity/Q362340,Theodor Leschetizky,L/Leschetitzky_Theodor_1830_1915,120890143
http://www.wikidata.org/entity/Q362498,Adolf Hölzel,H/Hoelzel_Adolf_1853_1934,118552058
http://www.wikidata.org/entity/Q362498,Adolf Hölzel,H/Hoelzel_Adolf-Richard_1853_1934,118552058
http://www.wikidata.org/entity/Q362920,Adolf Kašpar,K/Kaspar_Adolf_1877_1934,141765461
http://www.wikidata.org/entity/Q363502,Adolf Obermüllner,O/Obermuellner_Adolf_1833_1898,118846183
http://www.wikidata.org/entity/Q364483,Adolf Warchalowski,W/Warchalowski_Adolf_1886_1928,1207176621
http://www.wikidata.org/entity/Q364689,Adolf von Auersperg,A/Auersperg_Adolf_1821_1885,135916887
http://www.wikidata.org/entity/Q367620,Ludovico Lipparini,L/Lipparini_Lodovico_1800_1856,140662626
http://www.wikidata.org/entity/Q369737,Anton Rochel,R/Rochel_Anton_1770_1847,116578289
http://www.wikidata.org/entity/Q370060,Salomon von Rothschild,R/Rothschild_Salomon-Mayer_1774_1855,116641924
http://www.wikidata.org/entity/Q371464,Benjámin Kállay,K/Kallay-Nagy-Kallo_Beni_1839_1903,119001993
http://www.wikidata.org/entity/Q378102,Sándor Simonyi-Semadam,S/Simonyi-Semadam_Sandor_1864_1946,1034118498
http://www.wikidata.org/entity/Q379421,Antun Bauer,B/Bauer_Anton_1865_1937,143888099
http://www.wikidata.org/entity/Q381117,Gustav Kadelburg,K/Kadelburg_Gustav_1851_1925,116015675
http://www.wikidata.org/entity/Q384002,Pietro Pagello,P/Pagello_Pietro_1807_1898,1024909859
http://www.wikidata.org/entity/Q384387,Ottó Titusz Bláthy,B/Blathy_Otto-Titusz_1860_1939,1070405078
http://www.wikidata.org/entity/Q389000,Ciprian Porumbescu,P/Porumbescu_Ciprian_1853_1883,122777832
http://www.wikidata.org/entity/Q392639,Agenor Gołuchowski der Ältere,G/Goluchowski_Agenor-Romuald-Onufr_1812_1875,11676516X
http://www.wikidata.org/entity/Q431027,Johann Martin Fischer,F/Fischer_Johann-Martin_1740_1820,104113146
http://www.wikidata.org/entity/Q431992,Pompeo Marchesi,M/Marchesi_Pompeo_1789_1858,116760230
http://www.wikidata.org/entity/Q434257,Josip Juraj Strossmayer,S/Strossmayer_Josip-Juraj_1815_1905,118799185
http://www.wikidata.org/entity/Q435464,Hilde Holovsky,H/Holovsky_Hilde_1917_1933,1012030806
http://www.wikidata.org/entity/Q440057,Ferenc Kölcsey,K/Koelcsey_Ferenc_1790_1838,119438399
http://www.wikidata.org/entity/Q445101,Ignacy Schiper,S/Schiper_Ignacy_1884_1943,11925641X
http://www.wikidata.org/entity/Q445567,Friedrich Müller der Ältere,M/Mueller_Friedrich_1828_1915,117609781
http://www.wikidata.org/entity/Q448189,Jacek Malczewski,M/Malczewski_Jacek_1854_1929,119246449
http://www.wikidata.org/entity/Q450178,Gábor Baross,B/Baross-Bellus_Gabor_1848_1892,1074045882
http://www.wikidata.org/entity/Q456347,Max Maretzek,M/Maretzek_Max_1821_1897,132478765
http://www.wikidata.org/entity/Q461600,Therese Brunsvik,B/Brunsvick_Therese_1775_1861,118674900
http://www.wikidata.org/entity/Q467848,Robert Volkmann,V/Volkmann_Robert_1815_1883,11876912X
http://www.wikidata.org/entity/Q470928,Jędrzej Moraczewski,M/Moraczewski_Jedrzej-Edward_1870_1944,128591870
http://www.wikidata.org/entity/Q472123,Stanko Vraz,V/Vraz_Stanko_1810_1851,121867420
http://www.wikidata.org/entity/Q473847,Ladislaus von Szögyény-Marich,S/Szoegyeny-Marich-Magyarszoegyen-Szolgaegyhaza_Laszlo_1840_1916,1019704195
http://www.wikidata.org/entity/Q475611,Václav Treitz,T/Treitz_Vaclav_1819_1872,13878762X
http://www.wikidata.org/entity/Q477064,Josef Victor Rohon,R/Rohon_Josef-Victor_1845_1923,117593311
http://www.wikidata.org/entity/Q481317,Anton Abt,A/Abt_Anton_1828_,
http://www.wikidata.org/entity/Q499758,Andreas Nemetz,N/Nemetz_Andreas_1799_1846,103928561
http://www.wikidata.org/entity/Q500311,Andreas Rudroff,R/Rudroff_Andreas_1744_1819,1028693044
http://www.wikidata.org/entity/Q500835,Andreas Streit,S/Streit_Andreas_1840_1916,130159786
http://www.wikidata.org/entity/Q502776,Andreas Schaguna,S/Saguna_Andreiu_1809_1873,12113881X
http://www.wikidata.org/entity/Q524466,Josef Hellmesberger junior,H/Hellmesberger_Joseph_1828_1893,103901396
http://www.wikidata.org/entity/Q525306,Carl Leopold Hollitzer,H/Hollitzer_Carl-Leopold_1874_1942,118706551
http://www.wikidata.org/entity/Q528213,Miklós Köllő,K/Koelloe_Miklos_1861_1900,101319571X
http://www.wikidata.org/entity/Q528748,Heinrich Wilhelm Ernst,E/Ernst_Heinrich-Wilhelm_1814_1865,119455668
http://www.wikidata.org/entity/Q531995,Heinrich Schenker,S/Schenker_Heinrich_1868_1935,118607154
http://www.wikidata.org/entity/Q532480,Károly Vécsey,V/Vecsey-Hernadvecse-Hajnacskeoe_Karl_1803_1849,1172039178
http://www.wikidata.org/entity/Q535894,Awhustyn Woloschyn,V/Volosyn_Avhustyn-Ivanovyc_1874_1945,119467852
http://www.wikidata.org/entity/Q539798,Petr Bezruč,B/Bezruc_Petr_1867_1958,118658735
http://www.wikidata.org/entity/Q541584,Ludwig Förster,F/Foerster_Ludwig-Christian-Friedrich_1797_1863,119509369
http://www.wikidata.org/entity/Q547592,Fanny Janauschek,J/Janauschek_Franziska-Magdalena_1829_1904,117077879
