item,itemLabel,surname,first name,start_year,end_year,GND
http://www.wikidata.org/entity/Q55907836,Josefa Scholz,Scholz,Josefa,1765,1832,1013800818
http://www.wikidata.org/entity/Q55907995,Johann Koblitz von Willmburg,Koblitz-Willmburg,Johann,1818,1908,1013695399
http://www.wikidata.org/entity/Q55908062,Bartholomäus Kometer,Kometer,Bartholomaeus,1812,1874,1013865197
http://www.wikidata.org/entity/Q55908156,Adolf Koppmann,Koppmann,Adolf,1781,1835,101394304X
http://www.wikidata.org/entity/Q55910887,Franz Stieger,Stieger,Franz,1843,1938,113173865
http://www.wikidata.org/entity/Q55914043,Georg Hinterhuber,Hinterhuber,Georg,1768,1850,135875935
http://www.wikidata.org/entity/Q55914195,Josef Fidelis Sebastian Lutz,Lutz,Josef-Fidelis-Sebastian,1822,1885,13963889X
http://www.wikidata.org/entity/Q55915950,"Ludwig, von Schnell",Schnell,Ludwig-Franz,1827,1886,13935218X
http://www.wikidata.org/entity/Q55956667,Róza Szöllősy Szabó,Szoelloesy-Szabo,Roza,1841,1875,1051427169
http://www.wikidata.org/entity/Q56007162,Johann Tobias Kaergling,Kaergling,Johann-Tobias,1780,1845,119118564
http://www.wikidata.org/entity/Q56007519,Ferdinand Krauthauf,Krauthauf,Ferdinand,1830,1893,1018016376
http://www.wikidata.org/entity/Q56255926,Józef Mączyński,Maczynski,Jozef,1807,1862,12383614X
http://www.wikidata.org/entity/Q56384437,Victor Wittner,Wittner,Viktor,1896,1949,120012413
http://www.wikidata.org/entity/Q57519605,Ignác Schlesinger,Schlesinger,Ignac,1810,1849,1030034427
http://www.wikidata.org/entity/Q57830136,Franz Weber,Weber,Franz,1825,1914,1046965816
http://www.wikidata.org/entity/Q58011579,Alice Hetsey,Hetsey,Alice,1875,1939,116778873
http://www.wikidata.org/entity/Q58372899,Jan Jungmann,Jungmann,Jan,1799,1872,1012904954
http://www.wikidata.org/entity/Q58840124,Anton Walter,Walter,Anton,1883,1950,132414198
http://www.wikidata.org/entity/Q58876634,Adam Stögbauer,Stoegbauer,Adam,1881,1916,1036810763
http://www.wikidata.org/entity/Q59314010,Laurentius Müller,Mueller,Laurentius,1829,1906,1023633639
http://www.wikidata.org/entity/Q59326924,Anton Klein,Klein,Anton,1788,1867,100303528
http://www.wikidata.org/entity/Q12028686,Karl Korb von Weidenheim,Korb-Weidenheim,Karl,1836,1881,136421873
http://www.wikidata.org/entity/Q12028698,Karl von Leth,Leth,Karl,1861,1930,1019161655
http://www.wikidata.org/entity/Q12032967,Leonard Achleuthner,Achleuthner,Leonhard,1826,1905,116005351
http://www.wikidata.org/entity/Q12032980,Leopold Heyrovský,Heyrovsky,Leopold,1852,1924,
http://www.wikidata.org/entity/Q12037123,Mikuláš Mojžiš,Moyzes,Mikulas,1872,1944,
http://www.wikidata.org/entity/Q12050236,Rudolf Pokorný,Pokorny,Rudolf,1853,1887,1026278473
http://www.wikidata.org/entity/Q12050849,Salesius Krügner,Kruegner,Ignaz-Sales,1781,1842,1017834229
http://www.wikidata.org/entity/Q3808905,Johann von Appel,Appel,Johann-Nep,1826,1906,135746582
http://www.wikidata.org/entity/Q12016879,František Alois Skuherský,Skuhersky,Franz-Alois,1794,1864,1034797727
http://www.wikidata.org/entity/Q12017115,František Jaroslav Vacek Kamenický,Vacek,Frantisek-Jaroslav,1806,1869,1148790586
http://www.wikidata.org/entity/Q12017531,František Tilšer,Tilser,Frantisek,1825,1913,118996932
http://www.wikidata.org/entity/Q12017703,František Šimáček,Simacek,Frantisek,1834,1885,
http://www.wikidata.org/entity/Q12017718,František Štolba,Stolba,Frantisek,1839,1910,103691707X
http://www.wikidata.org/entity/Q12017802,Franz Stibral,Stibral,Franz,1854,1930,1036573850
http://www.wikidata.org/entity/Q12018558,Gustav Trautenberger,Trautenberger,Gustav-Gottlieb,1836,1902,117406163
http://www.wikidata.org/entity/Q12018561,Gustav Winter,Winter,Gustav,1889,1943,1055159878
http://www.wikidata.org/entity/Q12021136,Ignaz Vojáček,Vojacek,Hynek,1825,1916,134548116
http://www.wikidata.org/entity/Q12023104,Jan Sobotka,Sobotka,Jan,1862,1931,1034861751
http://www.wikidata.org/entity/Q12025789,Johann von Wagner,Wagner,Johann,1815,1894,
http://www.wikidata.org/entity/Q12026585,Josef Schinzel,Schinzel,Josef,1869,1944,1030008744
http://www.wikidata.org/entity/Q12026716,Josef Vendelín Sokol,Sokol,Josef-Vendelin,1821,1858,103519628X
http://www.wikidata.org/entity/Q12026865,Josef Šmaha,Smaha,Josef,1848,1915,1034826557
http://www.wikidata.org/entity/Q12026889,Josef Šusta,Susta,Josef,1835,1914,1049347552
http://www.wikidata.org/entity/Q12028526,Karel Stanislav Sokol,Sokol,Karel-Stanislav,1867,1922,1035197847
http://www.wikidata.org/entity/Q12032618,Ladislav Syllaba,Syllaba,Ladislav,1868,1930,1049560086
http://www.wikidata.org/entity/Q12032618,Ladislav Syllaba,Syllaba,Ladislav,1868,1930,1049560086
http://www.wikidata.org/entity/Q12034257,Ludvík Singer,Singer,Ludvik,1876,1931,1034551744
http://www.wikidata.org/entity/Q12043328,Ottokar Schubert,Schubert,Ottokar,1867,1945,1032973145
http://www.wikidata.org/entity/Q12058712,Tereza Svatová,Svatova,Tereza,1858,1940,
http://www.wikidata.org/entity/Q12110865,Anton Kobyljańśkyj,Kobyljanskyj,Anton,1837,1910,1013696735
http://www.wikidata.org/entity/Q12119319,Ludwig Ritter von Rittersberg,Ritter-Rittersberg,Ludwig,1809,1858,116573546
http://www.wikidata.org/entity/Q12140110,Václav Petr,Petr,Vaclav,1848,1923,1025874706
http://www.wikidata.org/entity/Q12173779,János Rombauer,Rombauer,Johann,1782,1849,123604664
http://www.wikidata.org/entity/Q12349888,Johann Schröder,Schroeder,Johann,1869,1928,142059994
http://www.wikidata.org/entity/Q12350269,Lázár József,Lazar-Szarhegy,Jozsef,1782,1865,1019164328
http://www.wikidata.org/entity/Q12351334,Lajos Medgyes,Medgyes,Lajos,1817,1894,1021188107
http://www.wikidata.org/entity/Q12352644,Miklós Sikó,Siko,Miklos,1818,1900,1034095056
http://www.wikidata.org/entity/Q12352932,Mária Vendl,Vendl,Maria,1890,1945,140211055
http://www.wikidata.org/entity/Q12353691,Paulina Szász,Szasz-Szemerja,Polixenia,1831,1853,1050185277
http://www.wikidata.org/entity/Q12355539,Sámuel Wass,Wass-Czege-Szentegyed,Samuel,1814,1879,
http://www.wikidata.org/entity/Q12405711,David Jeschajahu Silberbusch,Silberbusch,David-Jeschajahu,1854,1936,119259443
http://www.wikidata.org/entity/Q12406565,Heinrich Elchanan Steiner,Steiner,Heinrich-Elchanan,1859,1934,133557065
http://www.wikidata.org/entity/Q12627263,Artur Schneider,Schneider,Artur,1879,1946,1118526171
http://www.wikidata.org/entity/Q12630955,Ferdo Kovačević,Kovacevic,Ferdo,1870,1927,118988840
http://www.wikidata.org/entity/Q12631141,Vladimir Fran Mažuranić,Mazuranic,Fran-Vladimir,1859,1928,118995928
http://www.wikidata.org/entity/Q12631184,Franjo Fancev,Fancev,Franjo,1882,1943,131954865
http://www.wikidata.org/entity/Q12633712,Josef Schneider von Manns-Au,Schneider-Manns-Au,Josef,1865,1945,1031580824
http://www.wikidata.org/entity/Q12633764,Josip Kuković,Kukovic,Josip,1782,1861,1017813159
http://www.wikidata.org/entity/Q12643742,Tonka Savić-Flieder-Macuka,Savic,Tonka,1861,1932,
http://www.wikidata.org/entity/Q12728611,Fritz Schullerus,Schullerus,Fritz,1866,1898,142704369
http://www.wikidata.org/entity/Q12735166,Matthias Lassel,Lassel,Matthias,1760,1834,1018919740
http://www.wikidata.org/entity/Q12742454,Traian Bratu,Bratu,Traian,1875,1940,126230072
http://www.wikidata.org/entity/Q12743440,Viktor Roth,Roth,Viktor,1874,1936,129610380
http://www.wikidata.org/entity/Q12745243,Felix Milleker,Milleker,Felix,1858,1942,118582488
http://www.wikidata.org/entity/Q12762714,August Horislav Krčméry,Krcmery,August-Horislav,1822,1891,1018013660
http://www.wikidata.org/entity/Q12768342,Georg Mojsisovics von Mojsvár,Mojsisovics-Mojsvar,Georg,1799,1861,102741808
http://www.wikidata.org/entity/Q12775825,Samuel Rožnay,Roznay,Samuel,1787,1815,1028691602
http://www.wikidata.org/entity/Q12781736,Štefan Mišík,Misik,Stefan,1843,1919,1023323621
http://www.wikidata.org/entity/Q12784567,Andrej Kavčič,Kavcic,Andrej,1752,1826,1013186397
http://www.wikidata.org/entity/Q12784866,Anton Pfleger von Wertenau,Pfleger-Wertenau,Anton,1748,1820,1025987918
http://www.wikidata.org/entity/Q12785996,Blasius von Schemua,Schemua,Blasius,1856,1920,1029744785
http://www.wikidata.org/entity/Q12788209,Eduard von Orel,Orel,Eduard,1877,1941,136984797
http://www.wikidata.org/entity/Q12788341,Emil Bock,Bock,Emil,1857,1916,1074041984
http://www.wikidata.org/entity/Q12788360,Emil von Arbter,Arbter,Emil,1839,1895,143802771
http://www.wikidata.org/entity/Q12788997,Fran Gestrin,Gestrin,Franc,1865,1893,144045109
http://www.wikidata.org/entity/Q12788998,Fran Goestl,Goestl,Fran,1865,1945,1075868505
http://www.wikidata.org/entity/Q12789001,Fran Kocbek,Kocbek,Fran,1863,1930,129382647
http://www.wikidata.org/entity/Q12789083,Heinrich Moritz Penn,Penn,Heinrich-Moritz,1838,1918,116077077
http://www.wikidata.org/entity/Q12789230,France Cegnar,Cegnar,Franz,1826,1892,143922076
http://www.wikidata.org/entity/Q12791604,Ivan Merhar,Merhar,Ivan,1874,1915,1022850393
http://www.wikidata.org/entity/Q12792138,Janez Zlatoust Pogačar,Pogacar,Janez-Zlatoust,1811,1884,128887435
http://www.wikidata.org/entity/Q12792717,Josip Marn,Marn,Josip,1832,1893,1020889705
http://www.wikidata.org/entity/Q12792994,Jožef Ulaga,Ulaga,Jozef,1815,1892,
http://www.wikidata.org/entity/Q12793427,Karel Kovač,Kovacs,Karel,1880,1917,
http://www.wikidata.org/entity/Q12793430,Karel Ozvald,Ozvald,Karel,1873,1946,1024837637
http://www.wikidata.org/entity/Q12795276,Ludwig Issleib,Issleib,Ludwig,1827,1882,139712224
http://www.wikidata.org/entity/Q12795693,Marica Nadlišek Bartol,Nadlisek-Bartol,Marica,1867,1940,142580481
http://www.wikidata.org/entity/Q12796118,Matija Koželj,Kozelj,Matija,1842,1917,1018215166
http://www.wikidata.org/entity/Q12796430,Metod Dolenc,Dolenc,Metod,1875,1941,116172436
http://www.wikidata.org/entity/Q12798420,Pavel Košir,Kosir,Pavel,1878,1925,1017348391
http://www.wikidata.org/entity/Q12806293,Wilhelm von Alemann,Alemann,Wilhelm,1798,1881,14361391X
http://www.wikidata.org/entity/Q12816103,Frigyes Spiegel,Spiegel,Frigyes,1866,1933,1035444852
http://www.wikidata.org/entity/Q12816692,Miklós Vay von Vaja,Vay-Vaja,Miklos,1756,1824,117222384X
http://www.wikidata.org/entity/Q12816806,Eduard von Wertheimer,Wertheimer-Monor,Eduard,1848,1930,121058697
http://www.wikidata.org/entity/Q13408889,Ferdinand Uhryk,Uhryk,Nandor,1848,1909,1147672008
http://www.wikidata.org/entity/Q13417328,Gedeon Majunke,Majunke,Gedeon,1854,1922,102068593X
http://www.wikidata.org/entity/Q13421425,Ján Petrikovič,Petrikovich,Jan,1846,1914,
http://www.wikidata.org/entity/Q13427201,Emanuel von Proskowetz,Proskowetz-Proskow-Marstorff,Emanuel,1818,1909,139238069
http://www.wikidata.org/entity/Q13427227,Max von Mauthner,Mauthner,Max,1838,1904,1019408626
http://www.wikidata.org/entity/Q13530479,Franz Friedrich Kohl,Kohl,Franz-Friedrich,1851,1924,135161835
http://www.wikidata.org/entity/Q13640976,Marie Andree-Eysn,Andree-Eysn,Marie,1847,1929,118645188
http://www.wikidata.org/entity/Q13640976,Marie Andree-Eysn,Eysn-Andree,Marie,1847,1929,118645188
http://www.wikidata.org/entity/Q14094500,Karl van der Strass,Strass-Hohenstraeten,Karl,1817,1880,1046881116
http://www.wikidata.org/entity/Q14184155,Adolf Maria Pinkas,Pinkas,Adolf-Maria,1800,1865,1016936664
http://www.wikidata.org/entity/Q14405878,Justin Václav Prášek,Prasek,Justin-V,1853,1924,121281353
http://www.wikidata.org/entity/Q14417315,Ivan Oražen,Orazen,Ivan,1869,1921,1024897508
http://www.wikidata.org/entity/Q14549390,Karl Philipp,Philipp,Karl,1872,1949,1025988868
http://www.wikidata.org/entity/Q14594503,František Ringhoffer II.,Ringhoffer,Franz,1817,1873,13919987X
http://www.wikidata.org/entity/Q14704790,Eugen Kadeřávek,Kaderavek,Johann-Eugen,1840,1922,1012938751
http://www.wikidata.org/entity/Q14748195,Vinzenz Hilber,Hilber,Vincenz,1853,1931,128172223
http://www.wikidata.org/entity/Q1472024,Leopold Óváry,Ovary,Lipot,1833,1919,1024837432
http://www.wikidata.org/entity/Q1477784,Otto von Fabricius,Fabricius,Otto,1857,1912,12744761X
http://www.wikidata.org/entity/Q1449272,Franz Tomaselli,Tomaselli,Franz,1801,1846,131972979
http://www.wikidata.org/entity/Q1449449,Franz Wiegele,Wiegele,Franz,1887,1944,118895567
http://www.wikidata.org/entity/Q1450013,Franz von Unterrichter,Unterrichter-Rechtenthal,Franz-Sales,1775,1867,119125781
http://www.wikidata.org/entity/Q1450216,Franziska von Wertheimstein,Wertheimer-Wertheimstein,Franziska,1844,1907,119554402
http://www.wikidata.org/entity/Q1463913,Béla Wass,Wass-Czege-Szentegy,Bela,1853,1936,
http://www.wikidata.org/entity/Q1490596,Gabriele Stenzinger-Hillardt,Stenzinger-Hillardt,Gabriele-Wilhelmine,1840,1913,11727240X
http://www.wikidata.org/entity/Q1500135,Richard von Schoeller,Schoeller,Richard,1871,1950,127710302
http://www.wikidata.org/entity/Q1502401,Joseph Thaddäus Winnerl,Winnerl,Joseph-Thaddaeus,1799,1886,1210460017
http://www.wikidata.org/entity/Q1505357,Georg Mayer,Maier,Georg,1768,1840,1020254556
http://www.wikidata.org/entity/Q1506264,Georg Veith,Veith,Georg,1875,1925,101714564
http://www.wikidata.org/entity/Q1506718,Georg von Waldstätten,Waldstaetten,Georg,1815,1881,120704492X
http://www.wikidata.org/entity/Q1519458,Robert Davy,Davy,Robert,1867,1924,1168870305
http://www.wikidata.org/entity/Q1520541,Ludwig Hülgerth,Huelgerth,Ludwig,1875,1939,126558507
http://www.wikidata.org/entity/Q1520967,Hermann Vetters,Vetters,Hermann,1880,1941,1054937508
http://www.wikidata.org/entity/Q1522541,Gregor Müller,Mueller,Gregor,1842,1934,117588385
http://www.wikidata.org/entity/Q1525567,Jenny Bürde-Ney,Buerde-Ney,Jenny,1824,1886,116995351
http://www.wikidata.org/entity/Q1526003,Giovanni Canestrini,Canestrini,Giovanni,1835,1900,117672130
http://www.wikidata.org/entity/Q1526481,Giovita Scalvini,Scalvini,Giovita,1791,1843,119509237
http://www.wikidata.org/entity/Q1533825,Godfried Marschall,Marschall,Godfried,1840,1911,1020897406
http://www.wikidata.org/entity/Q1539172,Gottfried Franz,Franz,Gottfried,1803,1873,117536393
http://www.wikidata.org/entity/Q1543405,Hans Rokitansky,Rokitansky,Hans,1835,1909,116600187
http://www.wikidata.org/entity/Q1545138,Gregor Pöck,Poeck,Gregor,1862,1945,116248025
http://www.wikidata.org/entity/Q1553543,Guido Gassner,Gassner,Guido,1859,1930,136374972
http://www.wikidata.org/entity/Q1555872,Gustav Groß,Gross,Gustav,1856,1935,134055136
http://www.wikidata.org/entity/Q1555914,Gustav Harpner,Harpner,Gustav,1864,1924,126695962
http://www.wikidata.org/entity/Q1556034,Gustav Jahn,Jahn,Gustav,1879,1919,122607740
http://www.wikidata.org/entity/Q1556309,Gustav Riehl,Riehl,Gustav,1855,1943,1028026323
http://www.wikidata.org/entity/Q1556636,Gustav von Korompay,Korompay,Gustav,1833,1907,1017335656
http://www.wikidata.org/entity/Q1561797,Matija Mrazović,Mrazovic,Matija,1824,1896,1023724170
http://www.wikidata.org/entity/Q1563693,Paja Adamov Marković,Markovic-Adamov,Pavle,1855,1907,1020866780
http://www.wikidata.org/entity/Q1565741,Maximilian Schreier,Schreier,Maximilian,1877,1942,11704573X
http://www.wikidata.org/entity/Q1567307,Đuro Arnold,Arnold,Djuro,1854,1941,12217349X
http://www.wikidata.org/entity/Q1571447,Karl von Portele,Portele,Karl,1856,1922,1026533406
http://www.wikidata.org/entity/Q1576426,Hanns Georg Heintschel-Heinegg,Heintschel-Heinegg,Hanns-Georg,1919,1944,1011739607
http://www.wikidata.org/entity/Q1582397,Hans Schrötter von Kristelli,Schroetter,Hans,1891,1965,1032934832
http://www.wikidata.org/entity/Q1583423,Hans von Hebra,Hebra,Hans,1847,1902,116556013
http://www.wikidata.org/entity/Q1583777,Karl Ruß,Russ,Karl,1779,1843,136366376
http://www.wikidata.org/entity/Q1593182,Hedda Wagner,Wagner,Hedda,1876,1950,120723387
http://www.wikidata.org/entity/Q1597392,Heinrich Gradl,Gradl,Heinrich,1842,1895,116807407
http://www.wikidata.org/entity/Q1597872,Heinrich Jantsch,Jantsch,Heinrich,1845,1899,117083747
http://www.wikidata.org/entity/Q1597875,Heinrich Jauner,Jauner,Heinrich,1833,1912,136270662
http://www.wikidata.org/entity/Q1600898,Heinz Schiestl,Schiestl,Heinrich,1864,1940,119473569
http://www.wikidata.org/entity/Q1609293,Johann Friedrich Voigtländer,Voigtlaender,Johann-Friedrich,1778,1857,117478172
http://www.wikidata.org/entity/Q1611383,Hermann Hallwich,Hallwich,Hermann,1838,1913,139873708
http://www.wikidata.org/entity/Q1612553,Hermann Sander,Sander,Hermann,1840,1919,116780851
http://www.wikidata.org/entity/Q1618213,Hilde Heger,Heger,Hilde,1899,1998,131720279
http://www.wikidata.org/entity/Q1620016,Johann Gualbert Raffalt,Raffalt,Johann-Gualbert,1836,1865,1027332099
http://www.wikidata.org/entity/Q1633171,Alfred Julius Becher,Becher,Alfred-Julius,1803,1848,118654268
http://www.wikidata.org/entity/Q1635754,Hugo Strache,Strache,Hugo,1865,1927,117674400
http://www.wikidata.org/entity/Q1643739,Ignac Orožen,Orozen,Ignaz,1819,1900,1024827569
http://www.wikidata.org/entity/Q1644743,Ludwik Gorzkowski,Gorzkowski,Ludwik-Jedrzej,1811,1857,1011383063
http://www.wikidata.org/entity/Q1645143,Jakob Erdheim,Erdheim,Jakob,1874,1937,14399025X
http://www.wikidata.org/entity/Q1645424,Josef von Manowarda,Manowarda-Jana,Josef,1890,1942,116734957
http://www.wikidata.org/entity/Q1647313,Romeo Seligmann,Seligmann,Franz-Romeo,1808,1892,11765633X
http://www.wikidata.org/entity/Q1650894,Josef Salzmann,Salzmann,Josef,1819,1874,102910834X
http://www.wikidata.org/entity/Q1657304,Ignacy Maciejowski,Maciejowski,Ignacy,1839,1901,101872737X
http://www.wikidata.org/entity/Q1657476,Ignaz Mandl,Mandl,Ignaz,1833,1907,1020690720
http://www.wikidata.org/entity/Q1657572,Ignaz von Heffter,Heffter-Hohenburg,Johann-Ignaz,1740,1818,1011644746
http://www.wikidata.org/entity/Q1660488,Imre Békessy,Bekessy,Imre,1887,1951,127442405
http://www.wikidata.org/entity/Q1664379,Wilhelm Bernatzik,Bernatzik,Wilhelm,1853,1906,133725774
http://www.wikidata.org/entity/Q1675795,Ivo Pfaff,Pfaff,Ivo,1864,1925,117684872
http://www.wikidata.org/entity/Q1678886,Jakob Ahrer,Ahrer,Jacob,1888,1962,125869827
http://www.wikidata.org/entity/Q1679167,Jakob Krall,Krall,Jakob,1857,1905,117539465
http://www.wikidata.org/entity/Q1679333,Jakob Schipper,Schipper,Jakob,1842,1915,11879504X
http://www.wikidata.org/entity/Q1682705,Philipp Fahrbach der Ältere,Fahrbach,Philipp,1815,1885,116382740
http://www.wikidata.org/entity/Q1686868,Johann Anton von Goëss,Goess,Anton,1816,1887,136044727
http://www.wikidata.org/entity/Q1687045,Jenny Lutzer,Lutzer,Jenny,1816,1877,116137452
http://www.wikidata.org/entity/Q1691737,Wilhelm Knaack,Knaack,Wilhelm,1829,1894,116243252
http://www.wikidata.org/entity/Q1692508,Johann Baptist Czjzek,Czizek,Johann-Bapt,1806,1855,117666564
http://www.wikidata.org/entity/Q1692762,Johann Burger,Burger,Johann,1773,1842,117641332
http://www.wikidata.org/entity/Q1693944,Johann Georg Schaedler,Schaedler,Johann-Georg,1777,1866,143491636
http://www.wikidata.org/entity/Q1695212,Johann Kravogl,Kravogl,Johann,1823,1889,124000029
http://www.wikidata.org/entity/Q1695258,Johann Larisch von Mönnich,Larisch-Moennich,Johann,1821,1884,136310931
http://www.wikidata.org/entity/Q1695930,Johann Putzer von Reibegg,Putzer-Reibegg,Johann,1801,1892,1027109535
http://www.wikidata.org/entity/Q1696003,Johann Romano von Ringe,Romano-Ringe,Johann-Julius,1818,1882,133972623
http://www.wikidata.org/entity/Q1696805,Johann von Hasslinger-Hassingen,Hasslinger-Hassingen,Johann-Nep,1822,1898,116515937
http://www.wikidata.org/entity/Q1704243,Josef Bachlechner der Ältere,Bachlechner,Josef,1871,1923,119018322
http://www.wikidata.org/entity/Q1704317,Josef Berres,Berres-Perez,Joseph,1821,1912,135543681
http://www.wikidata.org/entity/Q1704505,Josef Duile,Duile,Josef,1776,1863,131761552
http://www.wikidata.org/entity/Q1704535,Josef Engelhart,Engelhart,Josef,1864,1941,119026694
http://www.wikidata.org/entity/Q1704725,Josef Hafner,Hafner,Josef,1799,1891,119359804
http://www.wikidata.org/entity/Q1705115,Josef Lasser von Zollheim,Lasser-Zollheim,Josef,1814,1879,136320465
http://www.wikidata.org/entity/Q1705116,Josef Latour,Latour-Thurmburg,Josef,1820,1903,1018680918
http://www.wikidata.org/entity/Q1705280,Josef Mesk,Mesk,Josef,1869,1946,12807485X
