item,itemLabel,oeblid
http://www.wikidata.org/entity/Q90526,Isidor Trauzl,T/Trauzl_Isidor_1840_1929
http://www.wikidata.org/entity/Q86770,Rudolf Wacker,W/Wacker_Rudolf_1893_1939
http://www.wikidata.org/entity/Q90520,Oskar Walzel,W/Walzel_Oskar_1864_1944
http://www.wikidata.org/entity/Q86863,Alexander von Winiwarter,W/Winiwarter_Alexander_1848_1917
http://www.wikidata.org/entity/Q96582,Max Wirth,W/Wirth_Max_1822_1900
http://www.wikidata.org/entity/Q113759,Leopold Andrian,A/Andrian-Werburg_Leopold_1875_1951
http://www.wikidata.org/entity/Q112490,Joseph Maria Baernreither,B/Baernreither_Josef-Maria_1845_1925
http://www.wikidata.org/entity/Q111326,Bernhard Baumeister,B/Baumueller_Bernhard_1827_1917
http://www.wikidata.org/entity/Q112760,Emanuel Czuber,C/Czuber_Emanuel_1851_1925
http://www.wikidata.org/entity/Q113818,Nikolaus Dumba,D/Dumba_Nikolaus_1830_1900
http://www.wikidata.org/entity/Q113553,Ernst Egli,E/Egli_Ernst_1893_1974
http://www.wikidata.org/entity/Q114161,Victor Eisenmenger,E/Eisenmenger_Viktor_1864_1932
http://www.wikidata.org/entity/Q114993,Karl von Ettmayer,E/Ettmayer-Adelsburg_Karl_1874_1938
http://www.wikidata.org/entity/Q115114,Franz Serafin Exner,E/Exner_Franz-Serafin_1802_1853
http://www.wikidata.org/entity/Q113291,Eduard Fenzl,F/Fenzl_Eduard_1808_1879
http://www.wikidata.org/entity/Q112224,Wenzel Gruber,G/Gruber_Wenzel_1814_1890
http://www.wikidata.org/entity/Q112251,Alfred Grünwald,G/Gruenwald_Alfred_1884_1951
http://www.wikidata.org/entity/Q114277,Johann Paul Karplus,K/Karplus_Johann-Paul_1866_1936
http://www.wikidata.org/entity/Q108002,Adolph Friedrich Kunike,K/Kunike_Adolf-Friedrich_1777_1838
http://www.wikidata.org/entity/Q124190,Karl von Lützow,L/Luetzow_Karl_1832_1897
http://www.wikidata.org/entity/Q123379,Anton Marty,M/Marty_Anton_1847_1914
http://www.wikidata.org/entity/Q114224,Jakob Pál,P/Pal_Jakob_1863_1936
http://www.wikidata.org/entity/Q113077,Vincenz Prießnitz,P/Priessnitz_Vinzenz_1799_1851
http://www.wikidata.org/entity/Q128623,Giacomo Quarenghi,Q/Quarenghi_Giacomo-Antonio-Domenico_1744_1817
http://www.wikidata.org/entity/Q112188,Hanns Albin Rauter,R/Rauter_Johann-Bapt-Albin_1895_1949
http://www.wikidata.org/entity/Q114762,Ignatius Rieder,R/Rieder_Ignaz_1858_1934
http://www.wikidata.org/entity/Q113750,Wanda von Sacher-Masoch,S/Sacher-Masoch_Wanda_1845_1932
http://www.wikidata.org/entity/Q118591,Roland Scholl,S/Scholl_Roland_1865_1945
http://www.wikidata.org/entity/Q114520,Nannette Streicher,S/Streicher_Nanette_1769_1833
http://www.wikidata.org/entity/Q112833,Carl Techet,T/Techet_Carl_1877_1920
http://www.wikidata.org/entity/Q112153,Ernst Weiß,W/Weiss_Ernst_1882_1940
http://www.wikidata.org/entity/Q139469,Vinzenz Hauschka,H/Hauschka_Vinzenz_1766_1840
http://www.wikidata.org/entity/Q144147,Johann Kaspar Mertz,M/Mertz_Johann-Kaspar_1806_1856
http://www.wikidata.org/entity/Q138063,Ioan Piuariu-Molnar,P/Piuariu-Molnar_Ioan_1749_1815
http://www.wikidata.org/entity/Q160061,Anton Diabelli,D/Diabelli_Anton_1781_1858
http://www.wikidata.org/entity/Q156659,Franz Karl von Österreich,F/Franz-Karl__1802_1878
http://www.wikidata.org/entity/Q154438,Franz Grillparzer,G/Grillparzer_Franz_1791_1872
http://www.wikidata.org/entity/Q168942,Zdenko Lobkowitz,L/Lobkowitz_Zdenko_1858_1933
http://www.wikidata.org/entity/Q153500,Josef Wenzel Radetzky von Radetz,R/Radetzky-Radetz_Johann-Josef-Wenzel_1766_1858
http://www.wikidata.org/entity/Q156941,Eduard Suess,S_42/Suess_Eduard_1831_1914
http://www.wikidata.org/entity/Q156941,Eduard Suess,S/Suess_Eduard_1831_1914
http://www.wikidata.org/entity/Q179791,Naftali Herz Homberg,H/Homberg_Herz_1749_1841
http://www.wikidata.org/entity/Q176999,Eduard Horak,H/Horak_Eduard_1838_1893
http://www.wikidata.org/entity/Q179893,Vojtěch Hynais,H/Hynais_Vojtech_1854_1925
http://www.wikidata.org/entity/Q184933,Leoš Janáček,J/Janacek_Leos_1854_1928
http://www.wikidata.org/entity/Q185855,Josef Püttner,P/Puettner_Josef-Karl-Bartholomaeus_1821_1881
http://www.wikidata.org/entity/Q191917,Franz Lehár,L/Lehar_Franz_1870_1948
http://www.wikidata.org/entity/Q223576,Edmund von Hellmer,H/Hellmer_Edmund_1850_1935
http://www.wikidata.org/entity/Q225307,Vjenceslav Novak,N/Novak_Vjenceslav_1859_1905
http://www.wikidata.org/entity/Q222050,Edmund zu Schwarzenberg,S/Schwarzenberg_Edmund_1803_1873
http://www.wikidata.org/entity/Q215122,Joseph von Sonnenfels,S/Sonnenfels_Joseph_1733_1817
http://www.wikidata.org/entity/Q215158,Rudolf Lothar,S/Spitzer_Rudolf-Lothar_1865_1943
http://www.wikidata.org/entity/Q217574,Gusztáv Szontagh,S/Szontagh-Iglo_Gusztav-Adolf_1793_1858
http://www.wikidata.org/entity/Q241000,Heinrich Berté,B/Berte_Heinrich_1857_1924
http://www.wikidata.org/entity/Q241647,Julius Kugy,K/Kugy_Julius_1858_1944
http://www.wikidata.org/entity/Q246347,Móric Lukács,L/Lukacs_Moric_1812_1881
http://www.wikidata.org/entity/Q267779,Heinrich Albrecht,A/Albrecht_Heinrich_1866_1922
http://www.wikidata.org/entity/Q266339,Józef Bem,B/Bem_Josef_1795_1850
http://www.wikidata.org/entity/Q262967,Lajos Martin,M/Martin_Lajos_1827_1897
http://www.wikidata.org/entity/Q266048,Mihály Szabolcska,S_43/Szabolcska_Mihaly_1861_1930
http://www.wikidata.org/entity/Q266048,Mihály Szabolcska,S/Szabolcska_Mihaly_1861_1930
http://www.wikidata.org/entity/Q309605,Ferdinand III.,F/Ferdinand__1769_1824
http://www.wikidata.org/entity/Q285538,Johann Georg Lickl,L/Lickl_Johann-Georg_1769_1843
http://www.wikidata.org/entity/Q323626,Lajos Abonyi,A/Abonyi_Lajos_1833_1898
http://www.wikidata.org/entity/Q320799,Angelo Anelli,A/Anelli_Angelo_1761_1820
http://www.wikidata.org/entity/Q316556,János Arany,A/Arany_Johann_1817_1882
http://www.wikidata.org/entity/Q327593,Ferdinand Bonn,B/Bonn_Ferdinand_1861_1933
http://www.wikidata.org/entity/Q325699,Franz Clement,C/Clement_Franz_1780_1842
http://www.wikidata.org/entity/Q316524,Alexander von Hessen-Darmstadt,H/Hessen-Rhein_Alexander-Ludwig-Georg-Friedrich-Emil_1823_1888
http://www.wikidata.org/entity/Q326460,Siegfried Lipiner,L/Lipiner_Siegfried_1856_1911
http://www.wikidata.org/entity/Q329265,Vavro Šrobár,S/Srobar_Vavro_1867_1950
http://www.wikidata.org/entity/Q327926,Maximilian Stadler,S/Stadler_Maximilian_1748_1833
http://www.wikidata.org/entity/Q347292,Adalbert Czerny,C/Czerny_Adalbert_1863_1941
http://www.wikidata.org/entity/Q349751,Eduard von Engerth,E/Engerth_Eduard_1818_1897
http://www.wikidata.org/entity/Q352914,Karel Jaromír Erben,E/Erben_Karl-Jaromir_1811_1870
http://www.wikidata.org/entity/Q355291,Sándor Csoma,K/Koeroesi-Csoma_Sandor_1784_1842
http://www.wikidata.org/entity/Q338768,Antonín Machek,M/Machek_Antonin_1775_1844
http://www.wikidata.org/entity/Q350552,Kálmán Mikszáth,M/Mikszath_Kalman_1847_1910
http://www.wikidata.org/entity/Q338689,Vilém Mrštík,M/Mrstik_Vilem_1863_1912
http://www.wikidata.org/entity/Q344349,Josef Pekař,P/Pekar_Josef_1870_1937
http://www.wikidata.org/entity/Q354498,Adele Schreiber,S/Schreiber-Krieger_Adele_1871_1957
http://www.wikidata.org/entity/Q355532,Béla Széchenyi,S/Szechenyi-Sarvar-Felsoevidek_Bela_1837_1918
http://www.wikidata.org/entity/Q353309,Włodzimierz Tetmajer,T/Tetmajer_Wlodzimierz_1861_1923
http://www.wikidata.org/entity/Q364689,Adolf von Auersperg,A/Auersperg_Adolf_1821_1885
http://www.wikidata.org/entity/Q379421,Antun Bauer,B/Bauer_Anton_1865_1937
http://www.wikidata.org/entity/Q384387,Ottó Titusz Bláthy,B/Blathy_Otto-Titusz_1860_1939
http://www.wikidata.org/entity/Q362498,Adolf Hölzel,H/Hoelzel_Adolf_1853_1934
http://www.wikidata.org/entity/Q362498,Adolf Hölzel,H/Hoelzel_Adolf-Richard_1853_1934
http://www.wikidata.org/entity/Q381117,Gustav Kadelburg,K/Kadelburg_Gustav_1851_1925
http://www.wikidata.org/entity/Q371464,Benjámin Kállay,K/Kallay-Nagy-Kallo_Beni_1839_1903
http://www.wikidata.org/entity/Q362920,Adolf Kašpar,K/Kaspar_Adolf_1877_1934
http://www.wikidata.org/entity/Q362340,Theodor Leschetizky,L/Leschetitzky_Theodor_1830_1915
http://www.wikidata.org/entity/Q367620,Ludovico Lipparini,L/Lipparini_Lodovico_1800_1856
http://www.wikidata.org/entity/Q363502,Adolf Obermüllner,O/Obermuellner_Adolf_1833_1898
http://www.wikidata.org/entity/Q384002,Pietro Pagello,P/Pagello_Pietro_1807_1898
http://www.wikidata.org/entity/Q369737,Anton Rochel,R/Rochel_Anton_1770_1847
http://www.wikidata.org/entity/Q370060,Salomon von Rothschild,R/Rothschild_Salomon-Mayer_1774_1855
http://www.wikidata.org/entity/Q378102,Sándor Simonyi-Semadam,S/Simonyi-Semadam_Sandor_1864_1946
http://www.wikidata.org/entity/Q364483,Adolf Warchalowski,W/Warchalowski_Adolf_1886_1928
http://www.wikidata.org/entity/Q392639,Agenor Gołuchowski der Ältere,G/Goluchowski_Agenor-Romuald-Onufr_1812_1875
http://www.wikidata.org/entity/Q389000,Ciprian Porumbescu,P/Porumbescu_Ciprian_1853_1883
http://www.wikidata.org/entity/Q450178,Gábor Baross,B/Baross-Bellus_Gabor_1848_1892
http://www.wikidata.org/entity/Q431027,Johann Martin Fischer,F/Fischer_Johann-Martin_1740_1820
http://www.wikidata.org/entity/Q435464,Hilde Holovsky,H/Holovsky_Hilde_1917_1933
http://www.wikidata.org/entity/Q440057,Ferenc Kölcsey,K/Koelcsey_Ferenc_1790_1838
http://www.wikidata.org/entity/Q448189,Jacek Malczewski,M/Malczewski_Jacek_1854_1929
http://www.wikidata.org/entity/Q431992,Pompeo Marchesi,M/Marchesi_Pompeo_1789_1858
http://www.wikidata.org/entity/Q445567,Friedrich Müller der Ältere,M/Mueller_Friedrich_1828_1915
http://www.wikidata.org/entity/Q445101,Ignacy Schiper,S/Schiper_Ignacy_1884_1943
http://www.wikidata.org/entity/Q434257,Josip Juraj Strossmayer,S/Strossmayer_Josip-Juraj_1815_1905
http://www.wikidata.org/entity/Q461600,Therese Brunsvik,B/Brunsvick_Therese_1775_1861
http://www.wikidata.org/entity/Q456347,Max Maretzek,M/Maretzek_Max_1821_1897
http://www.wikidata.org/entity/Q470928,Jędrzej Moraczewski,M/Moraczewski_Jedrzej-Edward_1870_1944
http://www.wikidata.org/entity/Q473847,Ladislaus von Szögyény-Marich,S/Szoegyeny-Marich-Magyarszoegyen-Szolgaegyhaza_Laszlo_1840_1916
http://www.wikidata.org/entity/Q475611,Václav Treitz,T/Treitz_Vaclav_1819_1872
http://www.wikidata.org/entity/Q467848,Robert Volkmann,V/Volkmann_Robert_1815_1883
http://www.wikidata.org/entity/Q472123,Stanko Vraz,V/Vraz_Stanko_1810_1851
http://www.wikidata.org/entity/Q481317,Anton Abt,A/Abt_Anton_1828_
http://www.wikidata.org/entity/Q499758,Andreas Nemetz,N/Nemetz_Andreas_1799_1846
http://www.wikidata.org/entity/Q477064,Josef Victor Rohon,R/Rohon_Josef-Victor_1845_1923
http://www.wikidata.org/entity/Q500311,Andreas Rudroff,R/Rudroff_Andreas_1744_1819
http://www.wikidata.org/entity/Q502776,Andreas Schaguna,S/Saguna_Andreiu_1809_1873
http://www.wikidata.org/entity/Q500835,Andreas Streit,S/Streit_Andreas_1840_1916
http://www.wikidata.org/entity/Q528748,Heinrich Wilhelm Ernst,E/Ernst_Heinrich-Wilhelm_1814_1865
http://www.wikidata.org/entity/Q524466,Josef Hellmesberger junior,H/Hellmesberger_Joseph_1828_1893
http://www.wikidata.org/entity/Q525306,Carl Leopold Hollitzer,H/Hollitzer_Carl-Leopold_1874_1942
http://www.wikidata.org/entity/Q528213,Miklós Köllő,K/Koelloe_Miklos_1861_1900
http://www.wikidata.org/entity/Q539798,Petr Bezruč,B/Bezruc_Petr_1867_1958
http://www.wikidata.org/entity/Q551438,Karl Anton Eckert,E/Eckert_Karl-Anton-Florian_1820_1879
http://www.wikidata.org/entity/Q541584,Ludwig Förster,F/Foerster_Ludwig-Christian-Friedrich_1797_1863
http://www.wikidata.org/entity/Q547592,Fanny Janauschek,J/Janauschek_Franziska-Magdalena_1829_1904
http://www.wikidata.org/entity/Q552055,Antonín Procházka,P/Prochaska_Antonin_1882_1945
http://www.wikidata.org/entity/Q531995,Heinrich Schenker,S/Schenker_Heinrich_1868_1935
http://www.wikidata.org/entity/Q532480,Károly Vécsey,V/Vecsey-Hernadvecse-Hajnacskeoe_Karl_1803_1849
http://www.wikidata.org/entity/Q535894,Awhustyn Woloschyn,V/Volosyn_Avhustyn-Ivanovyc_1874_1945
http://www.wikidata.org/entity/Q587872,Anton Afritsch,A/Afritsch_Anton_1873_1924
http://www.wikidata.org/entity/Q570728,Antal Csermák,C/Csermak_Anton_1771_1822
http://www.wikidata.org/entity/Q562246,Anna Maria Wilhelmine van Hasselt-Barth,H/Hasselt-Barth_Anna-Maria-Wilhelmine_1813_1881
http://www.wikidata.org/entity/Q560132,Vatroslav Jagić,J/Jagic_Vatroslav_1838_1923
http://www.wikidata.org/entity/Q583036,Pál Kitaibel,K/Kitaibel_Paul_1757_1817
http://www.wikidata.org/entity/Q588063,Anton August Naaf,N/Naaff_Anton_1850_1918
http://www.wikidata.org/entity/Q587955,Marcell Nemes,N/Nemes-Janoshalma_Marcell_1866_1930
http://www.wikidata.org/entity/Q558256,Johann Nepomuk Neumann,N/Neumann_Johannes_1811_1860
http://www.wikidata.org/entity/Q558729,Sextil Pușcariu,P/Puscariu_Sextil_1877_1948
http://www.wikidata.org/entity/Q570793,Antal Reguly,R/Reguly_Antal_1819_1858
http://www.wikidata.org/entity/Q563193,Anna Schramm,S/Schramm_Anna_1835_1916
http://www.wikidata.org/entity/Q586137,Rudolf Schrödinger,S/Schroedinger_Rudolf_1857_1919
http://www.wikidata.org/entity/Q569503,Franz Emil Lorenz Wimpffen,W/Wimpffen_Franz-Emil-Lorenz_1797_1870
http://www.wikidata.org/entity/Q563305,Karl Wittgenstein,W/Wittgenstein_Karl_1847_1913
http://www.wikidata.org/entity/Q588445,Anton Brioschi,B/Brioschi_Anton_1855_1920
http://www.wikidata.org/entity/Q601506,Antonio Cesari,C/Cesari_Antonio_1760_1828
http://www.wikidata.org/entity/Q588896,Anton Dobrženský von Dobrženitz,D/Dobrzensky-Dobrzenitz_Anton_1807_1869
http://www.wikidata.org/entity/Q589617,Anton Geppert,G/Geppert_Anton_1829_1890
http://www.wikidata.org/entity/Q590054,Anton Hansch,H/Hansch_Anton_1813_1876
http://www.wikidata.org/entity/Q610198,Jan Heřman,H/Herman_Jan_1886_1946
http://www.wikidata.org/entity/Q590045,Anton Hans Karlinsky,K/Karlinsky_Anton-Hans_1872_1945
http://www.wikidata.org/entity/Q591026,Anton Kerschbaumer,K/Kerschbaumer_Anton_1823_1909
http://www.wikidata.org/entity/Q591539,Anton Lindner,L/Lindner_Anton_1874_1929
http://www.wikidata.org/entity/Q610015,Antun Gustav Matoš,M/Matos_Antun-Gustav_1873_1914
http://www.wikidata.org/entity/Q610036,Antun Mihanović,M/Mihanovic-Petropoljski_Antun_1796_1861
http://www.wikidata.org/entity/Q592848,Anton Pirchegger,P/Pirchegger_Anton_1885_1949
http://www.wikidata.org/entity/Q593422,Anton Reyberger,R/Reyberger_Anton_1757_1818
http://www.wikidata.org/entity/Q593668,Anton Sandner,S/Sandner_Anton_1906_1942
http://www.wikidata.org/entity/Q589156,Anton Emanuel Schönbach,S/Schoenbach_Anton-Emanuel_1848_1911
http://www.wikidata.org/entity/Q596436,Anton von Schullern zu Schrattenhofen,S/Schullern-Schrattenhofen_Anton_1832_1889
http://www.wikidata.org/entity/Q84771,Adolf Lieben,L/Lieben_Adolf_1836_1914
http://www.wikidata.org/entity/Q79061,Adam Müller-Guttenbrunn,M/Mueller_Adam_1852_1923
http://www.wikidata.org/entity/Q78989,Franz Xaver Nagl,N/Nagl_Franz-Xaver_1855_1913
http://www.wikidata.org/entity/Q85370,Carl von Noorden,N/Noorden_Karl_1858_1944
http://www.wikidata.org/entity/Q78979,Eduard van der Nüll,N/Nuell_Eduard_1812_1868
http://www.wikidata.org/entity/Q78873,Ida Pfeiffer,P/Pfeifer_Ida_1797_1858
http://www.wikidata.org/entity/Q78901,Karl von Pflanzer-Baltin,P/Pflanzer-Baltin_Karl_1855_1925
http://www.wikidata.org/entity/Q78991,Friedrich Gustav Piffl,P/Piffl_Friedrich_1864_1932
http://www.wikidata.org/entity/Q78639,Max Reinhardt,R/Reinhardt_Max_1873_1943
http://www.wikidata.org/entity/Q78714,Carl von Rokitansky,R/Rokitansky_Karl_1804_1878
http://www.wikidata.org/entity/Q75157,Adele Sandrock,S/Sandrock_Adele_1863_1937
http://www.wikidata.org/entity/Q79098,Albert Schickedanz,S/Schickedanz_Albert_1846_1915
http://www.wikidata.org/entity/Q72104,Ludwig Schlesinger,S/Schlesinger_Ludwig_1864_1933
http://www.wikidata.org/entity/Q79159,Karl Franz Anton von Schreibers,S/Schreibers_Karl-Franz_1775_1852
http://www.wikidata.org/entity/Q77909,Joseph Schubert,S/Schubert_Joseph_1754_1833
http://www.wikidata.org/entity/Q71649,Ferdinand Schur,S/Schur_Ferdinand_1799_1878
http://www.wikidata.org/entity/Q72664,Bianca Bianchi,S/Schwarz_Bertha_1855_1947
http://www.wikidata.org/entity/Q78968,August Sicard von Sicardsburg,S/Sicard-Sicardsburg_August_1813_1868
http://www.wikidata.org/entity/Q78630,Otto Stapf,S/Stapf_Otto_1857_1933
http://www.wikidata.org/entity/Q85210,Karl von Stremayr,S/Stremayr_Karl_1823_1904
http://www.wikidata.org/entity/Q84573,Salomon Stricker,S/Stricker_Salomon_1834_1898
http://www.wikidata.org/entity/Q78632,Richard Tauber,T/Tauber_Richard_1891_1948
http://www.wikidata.org/entity/Q71102,Karl von Vogelsang,V/Vogelsang_Karl-Emil_1818_1890
http://www.wikidata.org/entity/Q78878,Lizzi Waldmüller,W/Waldmueller_Lizzi_1904_1945
http://www.wikidata.org/entity/Q79135,Ludwig von Wallmoden-Gimborn,W/Wallmoden-Gimborn_Ludwig-Georg-Thedel_1769_1862
http://www.wikidata.org/entity/Q76323,Alfred Wegener,W/Wegener_Alfred_1880_1930
http://www.wikidata.org/entity/Q78789,Ludwig von Welden,W/Welden_Franz-Ludwig_1782_1853
http://www.wikidata.org/entity/Q85455,Franz Werner,W/Werner_Franz_1867_1939
http://www.wikidata.org/entity/Q84482,Friedrich von Wieser,W/Wieser_Friedrich_1851_1926
http://www.wikidata.org/entity/Q85501,Wilhelm Winternitz,W/Winternitz_Wilhelm_1835_1917
http://www.wikidata.org/entity/Q85967,Friedrich Adler,A/Adler_Friedrich_1857_1938
http://www.wikidata.org/entity/Q86956,Therese von Artner,A/Artner_Therese_1772_1829
http://www.wikidata.org/entity/Q94034,Hermann Bahr,B/Bahr_Hermann_1863_1934
http://www.wikidata.org/entity/Q86856,Hermann Beitzke,B/Beitzke_Hermann_1875_1953
http://www.wikidata.org/entity/Q93371,Leopold Berchtold,B/Berchtold_Leopold_1863_1942
http://www.wikidata.org/entity/Q88890,Alfred von Berger,B/Berger_Alfred_1853_1912
http://www.wikidata.org/entity/Q89697,Alfred Berger,B/Berger_Alfred_1882_1942
http://www.wikidata.org/entity/Q87331,Heinrich Börnstein,B/Bernstein_Heinrich_1805_1892
http://www.wikidata.org/entity/Q85728,Hugo Bettauer,B/Bettauer_Hugo_1872_1925
http://www.wikidata.org/entity/Q87331,Heinrich Börnstein,B/Boernstein_Heinrich_1805_1892
http://www.wikidata.org/entity/Q85704,Franz Boos,B/Boos_Franz_1753_1832
http://www.wikidata.org/entity/Q88129,Christian Casimir Brittinger,B/Brittinger_Christian_1795_1869
http://www.wikidata.org/entity/Q87194,Karl Ludwig von Bruck,B/Bruck_Karl-Ludwig_1798_1860
http://www.wikidata.org/entity/Q94692,Sebastian Brunner,B/Brunner_Sebastian_1814_1893
http://www.wikidata.org/entity/Q88463,Friedrich Moritz von Burger,B/Burger_Friedrich-Moritz_1804_1873
http://www.wikidata.org/entity/Q87079,Karl von Czyhlarz,C/Czyhlarz_Karl_1833_1914
http://www.wikidata.org/entity/Q88698,Leopold von Dittel,D/Dittel_Leopold_1815_1898
http://www.wikidata.org/entity/Q89952,Josef Egger,E/Egger_Josef_1839_1903
http://www.wikidata.org/entity/Q86357,Friedrich Emich,E/Emich_Friedrich_1860_1940
http://www.wikidata.org/entity/Q87161,Joseph Ennemoser,E/Ennemoser_Josef_1787_1854
http://www.wikidata.org/entity/Q94052,Michael Etienne,E/Etienne_Michael_1827_1879
http://www.wikidata.org/entity/Q86374,Andreas von Ettingshausen,E/Ettingshausen_Andreas_1796_1878
http://www.wikidata.org/entity/Q94655,Adolf Exner,E/Exner_Adolf_1841_1894
http://www.wikidata.org/entity/Q86079,Josef Fahringer,F/Fahringer_Josef_1876_1950
http://www.wikidata.org/entity/Q88157,Norbert Falk,F/Falk_Norbert_1872_1932
http://www.wikidata.org/entity/Q88371,Leopold Feldmann,F/Feldmann_Leopold_1802_1882
http://www.wikidata.org/entity/Q88126,Auguste Fickert,F/Fickert_Auguste_1855_1910
http://www.wikidata.org/entity/Q99580,August Förster,F/Foerster_August_1828_1889
http://www.wikidata.org/entity/Q88575,Sigmund Fraenkel,F/Fraenkel_Sigmund_1868_1939
http://www.wikidata.org/entity/Q88918,Raoul Heinrich Francé,F/France_Raoul-H_1874_1943
http://www.wikidata.org/entity/Q87206,Leopold Freund,F/Freund_Leopold_1868_1943
http://www.wikidata.org/entity/Q89712,Ignaz Ginzkey,G/Ginzkey_Ignaz_1818_1876
http://www.wikidata.org/entity/Q88099,Eduard Glaser,G/Glaser_Eduard_1855_1908
http://www.wikidata.org/entity/Q88369,Viktor Glondys,G/Glondys_Viktor_1882_1949
http://www.wikidata.org/entity/Q89106,Louis Adolf Gölsdorf,G/Goelsdorf_Louis-Adolf_1837_1911
http://www.wikidata.org/entity/Q88906,Veit Graber,G/Graber_Vitus_1844_1892
http://www.wikidata.org/entity/Q87857,Fritz Grünbaum,G/Gruenbaum_Fritz_1880_1940
http://www.wikidata.org/entity/Q85760,Giulietta Guicciardi,G/Guicciardi_Giulietta_1784_1856
http://www.wikidata.org/entity/Q89495,Arthur Erich Haas,H/Haas_Arthur-Erich_1884_1941
http://www.wikidata.org/entity/Q85932,Olga Hahn-Neurath,H/Hahn-Neurath_Olga_1882_1937
http://www.wikidata.org/entity/Q88161,Peter Hammerschlag,H/Hammerschlag_Peter_1902_1941
http://www.wikidata.org/entity/Q96800,Joseph Hasner von Artha,H/Hasner-Artha_Josef_1819_1892
http://www.wikidata.org/entity/Q89180,Adam Hefter,H/Hefter_Adam_1871_1970
http://www.wikidata.org/entity/Q87036,Hugo Henneberg,H/Henneberg_Hugo_1863_1918
